"5     668N242WA  CLE           14     106     105     548"
"5    1168N323DL  CLE           15     105      95     548"
"5    1195N992DL  CLE           13     102      98     548"
"5    1492N239WA  CLE           10     102      95     548"
"5    1586N374DL  CLE           16      99      97     548"
"6     650N379DL  CLE           15     108     105     548"
"6     668N322DL  CLE           15     106     110     548"
"6    1168N243WA  CLE           12     105      96     548"
"6    1195N915DL  CLE           16     102     100     548"
"6    1492N332DL  CLE           12     102     115     548"
"6    1586N373DL  CLE            9      99      95     548"
"7     650N318DL  CLE           12     108      97     548"
"7     668N385DN  CLE           10     106      94     548"
"7    1168N382DL  CLE           10     105      94     548"
"7    1195N900DE  CLE           16     102     102     548"
"7    1492N331DL  CLE           13     102     101     548"
"7    1586N242WA  CLE           16      99     100     548"
"8     650N329DL  CLE           18     108     100     548"
"8     668N306DL  CLE           17     106     114     548"
"8    1168N310DA  CLE           49     105     128     548"
"8    1195N971DL  CLE           13     102      93     548"
"8    1492N313DL  CLE           12     102      97     548"
"8    1586N382DL  CLE            9      99      87     548"
"9     650N326DL  CLE           13     108      97     548"
"9     668N307DL  CLE           11     106      93     548"
"9    1168N306DL  CLE           17     105      99     548"
"9    1195N934DL  CLE           10     102      93     548"
"10     650N382DL  CLE           12     108     101     548"
"10     668N308DL  CLE            6     106      96     548"
"10    1168N325DL  CLE            8     105      92     548"
"10    1195N910DL  CLE           12     102      95     548"
"10    1492N239WA  CLE           14     102      98     548"
"10    1586N326DL  CLE            9      99      94     548"
"11     650N321DL  CLE           14     108      93     548"
"11     668N301DL  CLE           10     106      91     548"
"11    1168N317DL  CLE           13     105      97     548"
"11    1195N919DL  CLE           16     102      98     548"
"11    1492N303DL  CLE           20     102     100     548"
"11    1586N325DL  CLE            9      99      92     548"
"12     650N327DL  CLE           17     108      96     548"
"12     668N329DL  CLE            7     106      84     548"
"12    1168N236WA  CLE           24     105     102     548"
"12    1195N992DL  CLE           15     102      97     548"
"12    1492N315DL  CLE           11     102      89     548"
"12    1586N236WA  CLE           21      99      96     548"
"13     650N320DL  CLE           15     108      95     548"
"13     668N237WA  CLE           16     106      98     548"
"13    1168N242WA  CLE           14     105      92     548"
"13    1195N913DL  CLE           20     102      99     548"
"13    1492N329DL  CLE           16     102      94     548"
"13    1586N239WA  CLE           18      99      97     548"
"14     650N375DL  CLE           12     108      89     548"
"14     668N322DL  CLE           22     106     101     548"
"14    1168N378DL  CLE           21     105     101     548"
"14    1195N912DL  CLE           20     102      98     548"
"14    1492N237WA  CLE           12     102      94     548"
"14    1586N242WA  CLE           13      99      92     548"
"15     650N324DL  CLE           18     108     113     548"
"15     668N329DL  CLE           19     106     118     548"
"15    1168N380DL  CLE           15     105      91     548"
"15    1195N900DE  CLE           16     102     105     548"
"15    1492N310DA  CLE           17     102      96     548"
"15    1586N306DL  CLE           18      99     105     548"
"16     650N330DL  CLE           14     108     104     548"
"16     668N374DL  CLE           15     106     109     548"
"16    1168N243WA  CLE           14     105      98     548"
"16    1195N936DL  CLE           19     102     107     548"
"17     650N237WA  CLE            9     108      98     548"
"17     668N307DL  CLE           14     106     105     548"
"17    1168N243WA  CLE           14     105     103     548"
"17    1195N902DL  CLE           22     102     109     548"
"17    1492N374DL  CLE           16     102     107     548"
"17    1586N303DL  CLE           15      99     100     548"
"18     650N324DL  CLE           13     108     100     548"
"18     668N239WA  CLE           22     106     120     548"
"18    1168N332DL  CLE           32     105     110     548"
"18    1195N956DL  CLE           22     102     105     548"
"18    1492N326DL  CLE           19     102     105     548"
"18    1586N330DL  CLE           19      99     100     548"
"19     650N381DL  CLE            0     108       0     548"
"19     668N322DL  CLE            9     106      86     548"
"19    1168N301DL  CLE           32     105     112     548"
"19    1195N900DE  CLE           20     102     102     548"
"19    1492N307DL  CLE           17     102     102     548"
"19    1586N304DL  CLE           21      99      99     548"
"20     650N243WA  CLE           16     108      97     548"
"20     668N317DL  CLE           19     106     113     548"
"20    1168N373DL  CLE           21     105     105     548"
"20    1195N929DL  CLE           14     102      98     548"
"20    1492N236WA  CLE           17     102     103     548"
"20    1586N301DL  CLE           14      99      94     548"
"21     650N331DL  CLE           18     108     113     548"
"21     668N374DL  CLE           10     106     105     548"
"21    1168N305DL  CLE           25     105     110     548"
"21    1195N902DL  CLE           18     102     108     548"
"21    1492N311DL  CLE           11     102      96     548"
"21    1586N326DL  CLE           11      99      98     548"
"22     650N245WA  CLE           33     108     129     548"
"22     668N304DL  CLE           13     106     113     548"
"22    1168N308DL  CLE           21     105     107     548"
"22    1195N946DL  CLE           14     102     100     548"
"22    1492N331DL  CLE            9     102      97     548"
"22    1586N325DL  CLE           19      99     101     548"
"23     650N311DL  CLE            9     108      97     548"
"23     668N236WA  CLE            8     106      95     548"
"23    1168N318DL  CLE            9     105      95     548"
"23    1195N979DL  CLE            9     102      92     548"
"24     650N325DL  CLE           21     108     122     548"
"24     668N305DL  CLE           14     106     108     548"
"24    1168N244WA  CLE           11     105      99     548"
"24    1195N989DL  CLE           21     102     112     548"
"24    1492N378DL  CLE           18     102     106     548"
"24    1586N379DL  CLE           15      99     103     548"
"25     650N377DL  CLE           25     108     112     548"
"25     668N318DL  CLE            9     106      97     548"
"25    1168N334DL  CLE           16     105     105     548"
"25    1195N980DL  CLE           15     102     101     548"
"25    1492N236WA  CLE           20     102     113     548"
"25    1586N244WA  CLE           11      99      95     548"
"26     650N378DL  CLE           22     108     104     548"
"26     668N380DL  CLE           22     106     104     548"
"26    1168N313DL  CLE           11     105      93     548"
"26    1195N911DE  CLE           24     102     103     548"
"26    1492N329DL  CLE           15     102      97     548"
"26    1586N334DL  CLE           17      99      95     548"
"27     650N316DL  CLE           25     108     109     548"
"27     668N332DL  CLE           15     106     103     548"
"27    1168N304DL  CLE           25     105     108     548"
"27    1195N918DL  CLE           27     102     109     548"
"27    1492N318DL  CLE           18     102     104     548"
"27    1586N239WA  CLE           16      99     101     548"
"28     650N323DL  CLE           33     108     122     548"
"28     668N242WA  CLE           24     106     111     548"
"28    1168N331DL  CLE           32     105     119     548"
"28    1195N965DL  CLE            7     102      88     548"
"28    1492N315DL  CLE           23     102     104     548"
"28    1586N304DL  CLE           22      99     103     548"
"29     650N373DL  CLE           15     108     111     548"
"29     668N317DL  CLE           32     106     122     548"
"29    1168N320DL  CLE           38     105     125     548"
"29    1195N904DE  CLE           21     102     112     548"
"29    1492N311DL  CLE           40     102     139     548"
"29    1586N331DL  CLE           14      99     106     548"
"30     650N306DL  CLE           17     108     100     548"
"30     668N308DL  CLE           14     106      99     548"
"30    1168N334DL  CLE           21     105     104     548"
"30    1195N947DL  CLE           17     102      99     548"
"31     650N236WA  CLE           23     108     107     548"
"31     668N310DA  CLE           18     106     110     548"
"31    1168N380DL  CLE           17     105     101     548"
"31    1195N960DL  CLE           32     102     115     548"
"31    1492N306DL  CLE           21     102     104     548"
"31    1586N304DL  CLE           20      99     104     548"
"1     205N237WA  CLT           27      66      74     224"
"1     232N306DL  CLT           24      67      70     224"
"1     430N314DA  CLT           16      68      64     224"
"1     751N375DL  CLT           24      70      68     224"
"1     795N381DL  CLT           19      72      69     224"
"1    1033N317DL  CLT           25      67      82     224"
"1    1191N307DL  CLT           32      77      84     224"
"1    1891N244WA  CLT           21      62      62     224"
"2     205N316DL  CLT           12      66      53     224"
"2     751N309DL  CLT           40      70      89     224"
"2     830N243WA  CLT           16      67      68     224"
"2    1033N326DL  CLT           14      67      57     224"
"2    1891N380DL  CLT           29      62      71     224"
"3     205N322DL  CLT           18      66      58     224"
"3     232N315DL  CLT           18      67      61     224"
"3     430N379DL  CLT           24      68      66     224"
"3     751N315DL  CLT           23      70      77     224"
"3     795N332DL  CLT           20      72      64     224"
"3    1033N239WA  CLT           14      67      57     224"
"3    1191N322DL  CLT           27      77      71     224"
"3    1891N303DL  CLT           33      62     109     224"
"4     205N312DL  CLT           11      66      55     224"
"4     232N313DL  CLT           28      67      73     224"
"4     430N331DL  CLT           17      68      56     224"
"4     751N321DL  CLT           37      70      84     224"
"4     795N239WA  CLT           18      72      59     224"
"4    1033N318DL  CLT           23      67      68     224"
"4    1191N654DL  CLT           24      77      70     224"
"4    1891N374DL  CLT           13      62      55     224"
"5     205N320DL  CLT           14      66      61     224"
"5     232N303DL  CLT           21      67      69     224"
"5     430N331DL  CLT           24      68      64     224"
"5     751N331DL  CLT           22      70      66     224"
"5     795N237WA  CLT           21      72      73     224"
"5    1033N238WA  CLT           21      67      69     224"
"5    1191N320DL  CLT           26      77      71     224"
"5    1891N237WA  CLT           19      62      62     224"
"6     205N374DL  CLT           17      66      59     224"
"6     232N321DL  CLT           13      67      67     224"
"6     430N377DL  CLT           15      68      56     224"
"6     751N308DL  CLT           24      70      67     224"
"6     795N319DL  CLT           20      72      60     224"
"6    1033N380DL  CLT           14      67      64     224"
"6    1191N374DL  CLT           31      77      73     224"
"6    1891N319DL  CLT           18      62      60     224"
"7     205N320DL  CLT           21      66      61     224"
"7     232N375DL  CLT           17      67      65     224"
"7     430N332DL  CLT           18      68      60     224"
"7     751N396DA  CLT           24      70      68     224"
"7     795N382DL  CLT           11      72      53     224"
"7    1033N238WA  CLT           18      67      67     224"
"7    1191N373DL  CLT           25      77      71     224"
"7    1891N319DL  CLT           14      62      56     224"
"8     205N236WA  CLT           24      66      68     224"
"8     232N378DL  CLT           18      67      58     224"
"8     430N329DL  CLT           18      68      60     224"
"8     751N332DL  CLT           19      70      63     224"
"8     795N322DL  CLT           15      72      63     224"
"8    1033N330DL  CLT           20      67      66     224"
"8    1191N242WA  CLT           28      77      73     224"
"8    1891N242WA  CLT           20      62      62     224"
"9     205N327DL  CLT           15      66      56     224"
"9     751N303DL  CLT           16      70      57     224"
"9     830N375DL  CLT           17      67      61     224"
"9    1033N380DL  CLT           12      67      51     224"
"9    1891N322DL  CLT           27      62      66     224"
"10     205N327DL  CLT           17      66      62     224"
"10     232N376DL  CLT           22      67      66     224"
"10     430N302DL  CLT           15      68      56     224"
"10     751N306DL  CLT           21      70      62     224"
"10     795N325DL  CLT           23      72      68     224"
"10    1033N319DL  CLT           16      67      60     224"
"10    1191N327DL  CLT           23      77      67     224"
"10    1891N320DL  CLT           11      62      51     224"
"11     205N309DL  CLT           14      66      65     224"
"11     232N326DL  CLT           11      67      55     224"
"11     430N332DL  CLT           20      68      72     224"
"11     751N301DL  CLT           17      70      59     224"
"11     795N317DL  CLT           37      72      92     224"
"11    1033N245WA  CLT           16      67      58     224"
"11    1191N326DL  CLT           21      77      58     224"
"11    1891N375DL  CLT           18      62      58     224"
"12     205N305DL  CLT           18      66      65     224"
"12     232N243WA  CLT           20      67      72     224"
"12     430N319DL  CLT           21      68      70     224"
"12     751N319DL  CLT           15      70      67     224"
"12     795N236WA  CLT           11      72      62     224"
"12    1033N322DL  CLT           21      67      79     224"
"12    1191N314DA  CLT           30      77      76     224"
"12    1891N324DL  CLT           15      62      61     224"
"13     205N376DL  CLT           11      66      60     224"
"13     232N331DL  CLT           21      67      74     224"
"13     430N302DL  CLT           15      68      60     224"
"13     751N373DL  CLT           19      70      69     224"
"13     795N242WA  CLT           19      72      67     224"
"13    1033N381DL  CLT           16      67      68     224"
"13    1191N376DL  CLT           29      77      84     224"
"13    1891N330DL  CLT           15      62      63     224"
"14     205N317DL  CLT           18      66      98     224"
"14     232N373DL  CLT           21      67      72     224"
"14     430N374DL  CLT           15      68      64     224"
"14     751N302DL  CLT           22      70      76     224"
"14     795N378DL  CLT           37      72      88     224"
"14    1033N305DL  CLT           26      67      74     224"
"14    1191N331DL  CLT           18      77      62     224"
"14    1891N320DL  CLT           20      62      63     224"
"15     205N239WA  CLT           30      66      78     224"
"15     232N236WA  CLT           14      67      65     224"
"15     430N374DL  CLT           14      68      71     224"
"15     751N374DL  CLT           19      70      71     224"
"15     795N380DL  CLT           25      72      78     224"
"15    1033N314DA  CLT           21      67      69     224"
"15    1191N239WA  CLT           29      77      76     224"
"15    1891N307DL  CLT           16      62      60     224"
"16     205N329DL  CLT           13      66      61     224"
"16     751N374DL  CLT           27      70      73     224"
"16     830N334DL  CLT           18      67      64     224"
"16    1033N303DL  CLT           18      67      67     224"
"16    1891N376DL  CLT           20      62      63     224"
"17     205N309DL  CLT           18      66      65     224"
"17     232N322DL  CLT           24      67      66     224"
"17     430N311DL  CLT           14      68      67     224"
"17     751N317DL  CLT           16      70      57     224"
"17     795N316DL  CLT           31      72      85     224"
"17    1033N308DL  CLT           18      67      73     224"
"17    1191N318DL  CLT           20      77      66     224"
"17    1891N316DL  CLT           11      62      58     224"
"18     205N310DA  CLT           19      66      71     224"
"18     232N304DL  CLT           30      67      79     224"
"18     430N317DL  CLT           18      68      65     224"
"18     751N311DL  CLT           22      70      75     224"
"18     795N332DL  CLT           32      72      83     224"
"18    1033N329DL  CLT           18      67      80     224"
"18    1191N310DA  CLT           26      77      74     224"
"18    1891N320DL  CLT           22      62      70     224"
"19     205N244WA  CLT           20      66      75     224"
"19     232N332DL  CLT           17      67      65     224"
"19     430N308DL  CLT           20      68      68     224"
"19     751N317DL  CLT           41      70      91     224"
"19     795N301DL  CLT           32      72      83     224"
"19    1033N332DL  CLT            0      67       0     224"
"19    1191N334DL  CLT           26      77      87     224"
"19    1891N242WA  CLT           13      62      75     224"
"20     205N302DL  CLT           16      66      65     224"
"20     232N313DL  CLT           14      67      62     224"
"20     430N332DL  CLT           17      68      66     224"
"20     751N327DL  CLT           14      70      61     224"
"20     795N373DL  CLT           23      72      68     224"
"20    1033N315DL  CLT           23      67      69     224"
"20    1191N304DL  CLT           27      77      76     224"
"20    1891N377DL  CLT           13      62      55     224"
"21     205N332DL  CLT           26      66      71     224"
"21     232N327DL  CLT           25      67      75     224"
"21     430N304DL  CLT           15      68      59     224"
"21     751N374DL  CLT           21      70      67     224"
"21     795N305DL  CLT           13      72      53     224"
"21    1033N382DL  CLT           14      67      58     224"
"21    1191N301DL  CLT           25      77      72     224"
"21    1891N311DL  CLT           21      62      63     224"
"22     205N317DL  CLT           21      66      62     224"
"22     232N301DL  CLT           21      67      62     224"
"22     430N236WA  CLT            9      68      56     224"
"22     751N304DL  CLT           13      70      59     224"
"22     795N308DL  CLT           13      72      58     224"
"22    1033N238WA  CLT           14      67      58     224"
"22    1191N326DL  CLT           24      77      74     224"
"22    1891N381DL  CLT           22      62      66     224"
"23     205N375DL  CLT           13      66      65     224"
"23     751N236WA  CLT           23      70      64     224"
"23     830N377DL  CLT            9      67      54     224"
"23    1033N313DL  CLT           15      67      63     224"
"23    1891N329DL  CLT           20      62      61     224"
"24     205N319DL  CLT           33      66      81     224"
"24     232N325DL  CLT           22      67      68     224"
"24     430N322DL  CLT           15      68      67     224"
"24     751N322DL  CLT           33      70      86     224"
"24     795N244WA  CLT           21      72      72     224"
"24    1033N373DL  CLT           19      67      79     224"
"24    1191N319DL  CLT           20      77      73     224"
"24    1891N331DL  CLT           15      62      64     224"
"25     205N245WA  CLT           14      66      58     224"
"25     232N243WA  CLT           23      67      68     224"
"25     430N314DA  CLT           13      68      60     224"
"25     751N322DL  CLT           24      70      73     224"
"25     795N334DL  CLT           22      72      68     224"
"25    1033N329DL  CLT           19      67      73     224"
"25    1191N379DL  CLT           17      77      65     224"
"25    1891N306DL  CLT           15      62      58     224"
"26     205N310DA  CLT           13      66      57     224"
"26     232N322DL  CLT           17      67      64     224"
"26     430N311DL  CLT           14      68      66     224"
"26     751N314DA  CLT           18      70      61     224"
"26     795N330DL  CLT           20      72      66     224"
"26    1033N242WA  CLT           27      67      58     224"
"26    1191N310DA  CLT           36      77      81     224"
"26    1891N378DL  CLT           15      62      54     224"
"27     205N324DL  CLT           26      66      84     224"
"27     232N381DL  CLT           25      67      72     224"
"27     430N236WA  CLT           18      68      71     224"
"27     751N325DL  CLT           20      70      73     224"
"27     795N304DL  CLT           34      72      96     224"
"27    1033N317DL  CLT           16      67      69     224"
"27    1191N324DL  CLT           17      77      64     224"
"27    1891N308DL  CLT           13      62      63     224"
"28     205N379DL  CLT           18      66      61     224"
"28     232N325DL  CLT           20      67      67     224"
"28     430N329DL  CLT           13      68      90     224"
"28     751N236WA  CLT            0      70       0     224"
"28     795N331DL  CLT           27      72      76     224"
"28    1033N322DL  CLT            0      67       0     224"
"28    1191N969DL  CLT           47      77      93     224"
"28    1891N983DL  CLT           19      62      67     224"
"29     205N304DL  CLT           18      66      69     224"
"29     232N324DL  CLT           20      67      63     224"
"29     430N310DA  CLT           28      68      86     224"
"29     751N329DL  CLT           64      70     106     224"
"29     795N321DL  CLT           14      72      63     224"
"29    1033N382DL  CLT           11      67      71     224"
"29    1191N304DL  CLT           44      77      87     224"
"29    1891N238WA  CLT           12      62      67     224"
"30     205N329DL  CLT           26      66      74     224"
"30     751N236WA  CLT           30      70      85     224"
"30     830N326DL  CLT           14      67      66     224"
"30    1033N380DL  CLT           16      67      67     224"
"30    1891N330DL  CLT           16      62      64     224"
"31     205N239WA  CLT           37      66      82     224"
"31     232N312DL  CLT           18      67      64     224"
"31     430N238WA  CLT           13      68      61     224"
"31     751N237WA  CLT           27      70      76     224"
"31     795N380DL  CLT           37      72     114     224"
"31    1033N308DL  CLT           17      67      75     224"
"31    1191N316DL  CLT           20      77      70     224"
"31    1891N325DL  CLT           26      62      72     224"
"1     382N384DA  CMH           15      87      84     441"
"1     384N916DL  CMH           16      88      86     441"
"1     415N985DL  CMH           18      92      87     441"
"1     856N392DA  CMH           17      85      87     441"
"1     979N911DL  CMH           23      91      94     441"
"1    1578N640DL  CMH           15      86      85     441"
"1    1772N657DL  CMH           26      88      93     441"
"2     382N383DN  CMH           12      87      80     441"
"2     384N975DL  CMH           10      88      80     441"
"2     415N936DL  CMH           13      92      83     441"
"2     856N3751B  CMH           11      85      80     441"
"2     979N956DL  CMH           26      91     112     441"
"2    1578N662DN  CMH           15      86      85     441"
"2    1772N624DL  CMH           21      88      88     441"
"3     382N3745B  CMH            4      87      74     441"
"3     384N913DE  CMH           16      88      85     441"
"3     415N916DE  CMH           21      92      92     441"
"3     856N372DA  CMH           15      85      85     441"
"3     979N920DE  CMH           46      91     123     441"
"3    1578N629DL  CMH           12      86      81     441"
"3    1772N603DL  CMH           14      88      83     441"
"4     382N385DN  CMH           19      87      92     441"
"4     384N941DL  CMH           16      88      87     441"
"4     415N998DL  CMH           18      92      89     441"
"4     856N3756   CMH           12      85      82     441"
"4     979N948DL  CMH           28      91     103     441"
"4    1578N605DL  CMH           12      86      82     441"
"4    1772N672DL  CMH           15      88      89     441"
"5     382N3753   CMH           20      87      95     441"
"5     384N959DL  CMH           27      88     102     441"
"5     415N935DL  CMH           17      92      91     441"
"5     856N3758Y  CMH           15      85      85     441"
"5     979N930DL  CMH           16      91      89     441"
"5    1578N689DL  CMH           11      86      80     441"
"5    1772N657DL  CMH           23      88      94     441"
"6     382N3767   CMH           18      87      91     441"
"6     384N944DL  CMH           15      88      85     441"
"6     415N960DL  CMH           12      92      81     441"
"6     856N392DA  CMH           12      85      78     441"
"6     979N916DE  CMH           16      91      90     441"
"6    1578N669DN  CMH           13      86      84     441"
"6    1772N646DL  CMH           13      88      82     441"
"7     382N382DA  CMH           11      87      85     441"
"7     384N934DL  CMH            7      88      77     441"
"7     415N967DL  CMH           18      92      88     441"
"7     856N373DA  CMH           16      85      87     441"
"7     979N906DE  CMH           25      91      99     441"
"7    1578N752AT  CMH           12      86      88     441"
"7    1772N688DL  CMH           14      88      89     441"
"8     382N3746H  CMH           15      87      85     441"
"8     384N908DE  CMH           16      88      83     441"
"8     415N973DL  CMH           10      92      75     441"
"8     856N689DL  CMH           15      85      83     441"
"8     979N950DL  CMH           20      91      91     441"
"8    1578N676DL  CMH           14      86      88     441"
"8    1772N669DN  CMH           15      88      85     441"
"9     382N371DA  CMH           10      87      77     441"
"9     384N912DL  CMH           10      88      78     441"
"9     415N918DL  CMH           11      92      82     441"
"9     856N391DA  CMH           18      85      86     441"
"9     979N913DE  CMH           15      91      86     441"
"9    1578N673DL  CMH           11      86      78     441"
"9    1772N628DL  CMH           12      88      80     441"
"10     382N376DA  CMH           14      87      83     441"
"10     384N965DL  CMH           10      88      80     441"
"10     415N977DL  CMH           13      92      84     441"
"10     856N3768   CMH           16      85      85     441"
"10     979N969DL  CMH           13      91      86     441"
"10    1578N624DL  CMH           11      86      79     441"
"10    1772N656DL  CMH           14      88      81     441"
"11     382N373DA  CMH           15      87      84     441"
"11     384N998DL  CMH           24      88      95     441"
"11     415N951DL  CMH           13      92      86     441"
"11     856N372DA  CMH           10      85      79     441"
"11     979N958DL  CMH           35      91     107     441"
"11    1578N608DA  CMH            9      86      78     441"
"11    1772N659DL  CMH           14      88      85     441"
"12     382N392DA  CMH           14      87      84     441"
"12     384N920DL  CMH           30      88      97     441"
"12     415N914DL  CMH           15      92      84     441"
"12     856N3759   CMH            8      85      73     441"
"12     979N972DL  CMH           18      91      85     441"
"12    1578N668DN  CMH           12      86      80     441"
"12    1772N618DL  CMH           19      88      91     441"
"13     382N387DA  CMH           17      87      88     441"
"13     384N929DL  CMH           23      88      95     441"
"13     415N906DL  CMH           16      92      86     441"
"13     856N3753   CMH           13      85      81     441"
"13     979N944DL  CMH           26      91      93     441"
"13    1578N672DL  CMH           17      86      85     441"
"13    1772N608DA  CMH           16      88      90     441"
"14     382N372DA  CMH           15      87      82     441"
"14     384N962DL  CMH           15      88      84     441"
"14     415N975DL  CMH           20      92      93     441"
"14     856N374DA  CMH           19      85      84     441"
"14     979N944DL  CMH           28      91     104     441"
"14    1578N656DL  CMH           15      86      90     441"
"14    1772N689DL  CMH           16      88      81     441"
"15     382N3768   CMH           16      87      87     441"
"15     384N919DE  CMH           23      88      99     441"
"15     415N920DL  CMH           19      92      91     441"
"15     856N3755D  CMH           22      85      96     441"
"15     979N987DL  CMH           16      91      83     441"
"15    1578N677DL  CMH           18      86      89     441"
"15    1772N616DL  CMH           18      88      90     441"
"16     382N3760C  CMH           23      87      94     441"
"16     384N992DL  CMH            8      88      78     441"
"16     415N953DL  CMH           20      92      91     441"
"16     856N3754A  CMH           13      85      81     441"
"16     979N901DE  CMH           17      91      85     441"
"16    1578N604DL  CMH           16      86     101     441"
"16    1772N668DN  CMH           16      88      86     441"
"17     382N3765   CMH           21      87      92     441"
"17     384N937DL  CMH           14      88      85     441"
"17     415N924DL  CMH           22      92      98     441"
"17     856N392DA  CMH           24      85      94     441"
"17     979N991DL  CMH           23      91      93     441"
"17    1578N686DA  CMH           16      86      84     441"
"17    1772N629DL  CMH           28      88      97     441"
"18     382N3741S  CMH           24      87     104     441"
"18     384N987DL  CMH           29      88     102     441"
"18     415N972DL  CMH           26      92      98     441"
"18     856N387DA  CMH           11      85      84     441"
"18     979N958DL  CMH           29      91      94     441"
"18    1578N692DL  CMH           20      86      95     441"
"18    1772N616DL  CMH           21      88      90     441"
"19     382N37700  CMH           17      87      85     441"
"19     384N907DL  CMH           22      88      93     441"
"19     415N974DL  CMH           22      92      91     441"
"19     856N381DA  CMH           20      85      85     441"
"19     979N946DL  CMH           18      91      88     441"
"19    1578N623DL  CMH           27      86      97     441"
"19    1772N610DL  CMH           27      88      93     441"
"20     382N3750D  CMH           22      87      91     441"
"20     384N993DL  CMH           40      88     110     441"
"20     415N950DL  CMH           18      92      93     441"
"20     856N3767   CMH           18      85      89     441"
"20     979N912DL  CMH           25      91      98     441"
"20    1578N666DN  CMH           31      86     103     441"
"20    1772N658DL  CMH           17      88      91     441"
"21     382N3756   CMH           12      87      85     441"
"21     384N907DE  CMH           13      88      86     441"
"21     415N919DE  CMH           12      92      87     441"
"21     856N3742C  CMH           12      85      86     441"
"21     979N936DL  CMH           17      91      92     441"
"21    1578N607DL  CMH           11      86      83     441"
"21    1772N661DN  CMH           19      88      94     441"
"22     382N3758Y  CMH           22      87      90     441"
"22     384N904DE  CMH           22      88      95     441"
"22     415N992DL  CMH           19      92      92     441"
"22     856N3751B  CMH            9      85      83     441"
"22     979N984DL  CMH           20      91      98     441"
"22    1578N641DL  CMH           13      86      90     441"
"22    1772N638DL  CMH           44      88     119     441"
"23     382N3751B  CMH           11      87      81     441"
"23     384N986DL  CMH            8      88      79     441"
"23     415N900DE  CMH           11      92      85     441"
"23     856N376DA  CMH            9      85      80     441"
"23     979N919DE  CMH           13      91      93     441"
"23    1578N618DL  CMH           12      86      80     441"
"23    1772N607DL  CMH           14      88      85     441"
"24     382N3764D  CMH           15      87      83     441"
"24     384N941DL  CMH           17      88      87     441"
"24     415N964DL  CMH           39      92     109     441"
"24     856N393DA  CMH           11      85      82     441"
"24     979N925DL  CMH           29      91      99     441"
"24    1578N672DL  CMH           10      86      83     441"
"24    1772N669DN  CMH           16      88      84     441"
"25     382N3743H  CMH           19      87      92     441"
"25     384N907DE  CMH           29      88     100     441"
"25     415N913DL  CMH           23      92      95     441"
"25     856N380DA  CMH           12      85      83     441"
"25     979N948DL  CMH           19      91      91     441"
"25    1578N664DN  CMH           16      86      87     441"
"25    1772N642DL  CMH           13      88      85     441"
"26     382N3742C  CMH           25      87      97     441"
"26     384N909DL  CMH            9      88      80     441"
"26     415N975DL  CMH           16      92      89     441"
"26     856N3751B  CMH           11      85      84     441"
"26     979N903DE  CMH           12      91      84     441"
"26    1578N667DN  CMH           13      86      83     441"
"26    1772N686DA  CMH           16      88      83     441"
"27     382N3754A  CMH           20      87      95     441"
"27     384N934DL  CMH           25      88      97     441"
"27     415N948DL  CMH           23      92     101     441"
"27     856N377DA  CMH           16      85      92     441"
"27     979N968DL  CMH           25      91     100     441"
"27    1578N662DN  CMH           15      86      84     441"
"27    1772N642DL  CMH           14      88      88     441"
"28     382N3751B  CMH           28      87      98     441"
"28     384N901DE  CMH           37      88     106     441"
"28     415N958DL  CMH           11      92      82     441"
"28     856N3763D  CMH           15      85      86     441"
"28     979N919DL  CMH           25      91      99     441"
"28    1578N682DA  CMH           20      86      90     441"
"28    1772N604DL  CMH           26      88      94     441"
"29     382N3756   CMH           17      87      87     441"
"29     384N994DL  CMH           24      88      97     441"
"29     415N945DL  CMH           17      92      90     441"
"29     856N391DA  CMH           14      85      83     441"
"29     979N951DL  CMH           11      91      82     441"
"29    1578N630DL  CMH           38      86     108     441"
"29    1772N665DN  CMH           21      88      91     441"
"30     382N393DA  CMH           15      87      82     441"
"30     384N979DL  CMH           19      88      86     441"
"30     415N968DL  CMH           18      92      82     441"
"30     856N382DA  CMH           13      85      88     441"
"30     979N996DL  CMH           21      91      92     441"
"30    1578N657DL  CMH           11      86      79     441"
"30    1772N653DL  CMH           16      88      82     441"
"31     382N3762Y  CMH           28      87      96     441"
"31     384N916DE  CMH           19      88      89     441"
"31     415N965DL  CMH           21      92      90     441"
"31     856N371DA  CMH           14      85      86     441"
"31     979N901DL  CMH           18      91      92     441"
"31    1578N689DL  CMH           14      86      83     441"
"31    1772N961DL  CMH           17      88      82     441"
"1     460N382DA  COS           22     204     194    1167"
"1     653N392DA  COS           23     193     198    1167"
"2     460N3768   COS           25     204     198    1167"
"2     653N3751B  COS           20     193     199    1167"
"3     460N385DN  COS           38     204     211    1167"
"3     653N372DA  COS           22     193     191    1167"
"4     460N373DA  COS           36     204     210    1167"
"4     653N3756   COS           23     193     192    1167"
"5     460N3747D  COS           30     204     205    1167"
"5     653N3758Y  COS           29     193     194    1167"
"6     460N3741S  COS           26     204     193    1167"
"6     653N392DA  COS           25     193     182    1167"
"7     460N3745B  COS           38     204     201    1167"
"7     653N373DA  COS           28     193     190    1167"
"8     460N385DN  COS           41     204     199    1167"
"8     653N3741S  COS           27     193     183    1167"
"9     460N3742C  COS           27     204     189    1167"
"9     653N391DA  COS           12     193     169    1167"
"10     460N3753   COS           16     204     167    1167"
"10     653N3768   COS           18     193     171    1167"
"11     460N3748Y  COS           34     204     186    1167"
"11     653N372DA  COS           27     193     187    1167"
